1	0.003451
100	0.000913
200	0.001962
400	0.004234
600	0.006968
800	0.009329
1000	0.011652
5000	0.051169
10000	0.090892
15000	0.138479
20000	0.190838
25000	0.246133
30000	0.301558
40000	0.414183
50000	0.529592
100000	1.115839
200000	2.382208
300000	3.748483
500000	6.499192
1000000	13.884851
2000000	29.593196
